UserID,TotalCourses,TotalSpent,AverageSpending,PreferredCategory,PreferredLevel,AverageCourseRating,DiversityScore,EnrollmentFrequency,LearningDepthIndex,AverageCoursesPerCategory,PreferredPaymentMethod,AverageCoursePrice,Age,Gender
U01756,2,0.0,0.0,Machine Learning,Beginner,1.505,2,1.0,0.5,1.0,Credit Card,0.0,21,Male
U01766,3,623.0799999999999,207.6933333333333,Cybersecurity,Advanced,2.9633333333333334,3,1.0,2.0,1.0,PayPal,207.6933333333333,33,Female
U01769,4,53.86,13.465,Digital Marketing,Beginner,3.1875,4,1.3333333333333333,0.6666666666666666,1.0,Credit Card,13.465,15,Male
U01770,2,0.0,0.0,Cybersecurity,Advanced,4.695,2,1.0,1.0,1.0,Credit Card,0.0,22,Female
U01771,3,347.48999999999995,115.82999999999998,Design,Advanced,2.2133333333333334,3,1.0,6.0,1.0,Bank Transfer,115.82999999999998,21,Male
U01783,3,57.32,19.106666666666666,Business,Advanced,3.78,3,1.0,5.0,1.0,Credit Card,19.106666666666666,28,Male
U01803,3,342.61,114.20333333333333,Programming,Beginner,3.6799999999999997,3,1.0,0.3333333333333333,1.0,Bank Transfer,114.20333333333333,27,Female
U01808,3,684.67,228.22333333333333,Digital Marketing,Advanced,4.183333333333334,2,1.5,1.5,1.5,PayPal,228.22333333333333,15,Male
U01814,3,472.28,157.42666666666665,Machine Learning,Advanced,2.8266666666666667,3,1.0,1.5,1.0,PayPal,157.42666666666665,17,Female
U01829,2,0.0,0.0,Cybersecurity,Intermediate,3.005,2,1.0,2.0,1.0,PayPal,0.0,27,Male
U01850,3,418.61,139.53666666666666,Data Science,Intermediate,3.3633333333333333,2,1.0,1.0,1.5,Bank Transfer,139.53666666666666,29,Female
U01851,4,668.63,167.1575,Business,Intermediate,3.1375,3,1.3333333333333333,5.0,1.3333333333333333,Bank Transfer,167.1575,20,Male
U01852,4,513.3,128.325,Cybersecurity,Intermediate,2.9425,4,1.0,2.0,1.0,Credit Card,128.325,19,Female
U01857,2,53.86,26.93,Design,Advanced,3.46,2,1.0,1.0,1.0,PayPal,26.93,27,Female
U01860,3,487.92,162.64000000000001,Business,Advanced,3.236666666666667,3,1.0,2.0,1.0,Credit Card,162.64000000000001,19,Male
U01861,2,95.21000000000001,47.605000000000004,Web Development,Advanced,3.02,1,1.0,4.0,2.0,Bank Transfer,47.605000000000004,28,Female
U01865,4,0.0,0.0,Programming,Beginner,1.915,3,1.3333333333333333,1.0,1.3333333333333333,Bank Transfer,0.0,18,Male
U01882,3,95.21000000000001,31.736666666666668,Web Development,Advanced,3.063333333333334,2,1.0,6.0,1.5,Bank Transfer,31.736666666666668,30,Female
U01899,2,0.0,0.0,Programming,Beginner,3.0999999999999996,2,1.0,0.0,1.0,Bank Transfer,0.0,25,Female
U01909,3,37.89,12.63,Machine Learning,Advanced,1.68,3,1.0,5.0,1.0,Credit Card,12.63,25,Male
U01921,2,0.0,0.0,Artificial Intelligence,Beginner,3.645,2,1.0,0.0,1.0,Credit Card,0.0,24,Male
U01933,2,0.0,0.0,Marketing,Intermediate,3.7800000000000002,2,1.0,2.0,1.0,Credit Card,0.0,27,Female
U01939,4,418.61,104.6525,Data Science,Intermediate,2.975,4,1.0,2.0,1.0,Credit Card,104.6525,35,Male
U01950,2,0.0,0.0,Machine Learning,Advanced,1.8699999999999999,2,1.0,3.0,1.0,Credit Card,0.0,29,Male
U01951,3,0.0,0.0,Cybersecurity,Beginner,3.3333333333333335,2,1.0,0.3333333333333333,1.5,Credit Card,0.0,19,Female
U01964,4,276.37,69.0925,Data Science,Advanced,3.2125,4,1.0,2.5,1.0,Bank Transfer,69.0925,32,Male
U01966,4,576.09,144.0225,Artificial Intelligence,Beginner,1.88,4,1.0,1.0,1.0,Bank Transfer,144.0225,25,Female
U01991,3,363.90999999999997,121.30333333333333,Business,Advanced,1.8366666666666667,3,1.5,5.0,1.0,Bank Transfer,121.30333333333333,16,Female
U01992,2,346.71,173.355,Project Management,Advanced,2.34,1,1.0,3.0,2.0,Bank Transfer,173.355,18,Male
U02003,4,490.9,122.725,Artificial Intelligence,Advanced,3.4,4,1.0,3.0,1.0,PayPal,122.725,31,Male
U02013,2,0.0,0.0,Artificial Intelligence,Advanced,4.045,2,1.0,1.0,1.0,Credit Card,0.0,29,Female
U02014,3,54.64,18.213333333333335,Cybersecurity,Beginner,3.766666666666667,3,1.0,0.6666666666666666,1.0,Bank Transfer,18.213333333333335,23,Female
U02019,3,269.71,89.90333333333332,Web Development,Advanced,3.736666666666667,2,1.0,2.0,1.5,Bank Transfer,89.90333333333332,25,Female
U02031,2,119.04,59.52,Finance,Beginner,1.94,2,1.0,0.5,1.0,PayPal,59.52,20,Male
U02032,2,0.0,0.0,Project Management,Advanced,3.06,2,1.0,3.0,1.0,Bank Transfer,0.0,17,Male
U02036,2,89.59,44.795,Artificial Intelligence,Advanced,2.245,2,1.0,3.0,1.0,Bank Transfer,44.795,26,Male
U02041,3,37.89,12.63,Design,Advanced,2.54,3,1.5,2.0,1.0,Credit Card,12.63,34,Male
U02044,2,0.0,0.0,Cybersecurity,Beginner,3.89,2,1.0,0.5,1.0,Bank Transfer,0.0,24,Female
U02050,3,0.0,0.0,Data Science,Beginner,2.6633333333333336,3,1.5,0.0,1.0,Bank Transfer,0.0,28,Male
U02052,2,772.97,386.485,Business,Advanced,2.8,1,1.0,1.0,2.0,Bank Transfer,386.485,21,Male
U02060,3,0.0,0.0,Data Science,Advanced,3.2099999999999995,2,1.5,1.5,1.5,Credit Card,0.0,31,Female
U02065,2,0.0,0.0,Cybersecurity,Advanced,2.195,2,1.0,4.0,1.0,Credit Card,0.0,20,Male
U02073,2,37.89,18.945,Data Science,Advanced,2.45,2,1.0,3.0,1.0,Bank Transfer,18.945,19,Female
U02084,3,0.78,0.26,Machine Learning,Intermediate,3.476666666666667,3,1.0,4.0,1.0,PayPal,0.26,21,Female
U02086,2,342.61,171.305,Data Science,Intermediate,4.22,2,1.0,2.0,1.0,Bank Transfer,171.305,30,Male
U02091,3,37.89,12.63,Cybersecurity,Advanced,1.4466666666666665,3,1.0,1.5,1.0,Credit Card,12.63,27,Male
U02102,3,0.0,0.0,Cybersecurity,Intermediate,3.546666666666667,3,1.0,4.0,1.0,Bank Transfer,0.0,20,Female
U02103,3,472.28,157.42666666666665,Programming,Beginner,4.076666666666667,2,1.0,0.0,1.5,Bank Transfer,157.42666666666665,33,Male
U02120,2,89.59,44.795,Artificial Intelligence,Intermediate,2.295,2,1.0,2.0,1.0,Bank Transfer,44.795,19,Male
U02127,2,0.0,0.0,Cybersecurity,Beginner,3.0650000000000004,2,1.0,0.5,1.0,Bank Transfer,0.0,21,Female
U02129,2,0.0,0.0,Digital Marketing,Beginner,3.66,2,1.0,0.0,1.0,Bank Transfer,0.0,20,Female
U02141,2,276.37,138.185,Design,Advanced,3.41,2,1.0,3.0,1.0,Credit Card,138.185,17,Male
U02142,4,212.39,53.0975,Cybersecurity,Advanced,3.1525,4,1.3333333333333333,7.0,1.0,Bank Transfer,53.0975,26,Female
U02143,3,155.57,51.85666666666666,Cybersecurity,Advanced,1.9266666666666665,3,1.5,5.0,1.0,Bank Transfer,51.85666666666666,24,Male
U02154,3,837.6099999999999,279.2033333333333,Artificial Intelligence,Advanced,3.503333333333334,3,1.0,1.5,1.0,Bank Transfer,279.2033333333333,16,Male
U02157,3,0.0,0.0,Artificial Intelligence,Advanced,4.386666666666667,3,1.0,1.5,1.0,Credit Card,0.0,29,Male
U02158,4,748.65,187.1625,Design,Beginner,3.1725000000000003,4,1.0,1.0,1.0,PayPal,187.1625,17,Female
U02167,3,342.61,114.20333333333333,Data Science,Intermediate,3.1966666666666668,3,1.0,3.0,1.0,Bank Transfer,114.20333333333333,25,Female
U02180,4,0.0,0.0,Business,Advanced,2.27,4,2.0,3.0,1.0,Credit Card,0.0,31,Female
U02185,2,0.0,0.0,Design,Beginner,4.585,2,1.0,0.5,1.0,Credit Card,0.0,16,Male
U02186,4,363.90999999999997,90.97749999999999,Business,Intermediate,2.665,4,1.0,2.0,1.0,Bank Transfer,90.97749999999999,29,Male
U02190,4,453.4,113.35,Web Development,Intermediate,2.835,3,1.3333333333333333,2.0,1.3333333333333333,PayPal,113.35,19,Male
U02191,4,37.89,9.4725,Programming,Beginner,2.3275,2,1.0,0.5,2.0,PayPal,9.4725,24,Male
U02198,2,0.0,0.0,Machine Learning,Advanced,1.77,1,1.0,3.0,2.0,Bank Transfer,0.0,17,Female
U02200,2,618.98,309.49,Design,Advanced,3.7800000000000002,2,1.0,3.0,1.0,Bank Transfer,309.49,23,Male
U02206,3,0.0,0.0,Data Science,Intermediate,3.5866666666666664,2,1.5,1.0,1.5,Bank Transfer,0.0,31,Male
U02214,4,322.94,80.735,Business,Beginner,2.6975000000000002,4,1.3333333333333333,1.0,1.0,PayPal,80.735,20,Female
U02225,2,119.04,59.52,Cybersecurity,Intermediate,2.33,2,1.0,2.0,1.0,PayPal,59.52,33,Female
U02226,2,490.9,245.45,Artificial Intelligence,Advanced,3.035,2,1.0,1.0,1.0,Credit Card,245.45,20,Female
U02228,2,0.0,0.0,Finance,Beginner,3.9749999999999996,2,1.0,0.5,1.0,Bank Transfer,0.0,19,Male
U02241,2,301.96,150.98,Artificial Intelligence,Beginner,1.835,2,1.0,0.0,1.0,Bank Transfer,150.98,29,Male
U02259,2,119.04,59.52,Business,Advanced,2.95,2,1.0,3.0,1.0,Credit Card,59.52,32,Female
U02262,3,0.0,0.0,Data Science,Beginner,3.61,3,1.0,0.6666666666666666,1.0,PayPal,0.0,31,Female
U02270,3,487.92,162.64000000000001,Business,Advanced,3.313333333333333,3,1.0,2.0,1.0,Credit Card,162.64000000000001,21,Male
U02299,2,0.0,0.0,Cybersecurity,Beginner,4.13,2,1.0,0.0,1.0,Bank Transfer,0.0,35,Female
U02309,3,95.21000000000001,31.736666666666668,Web Development,Advanced,2.5433333333333334,2,1.5,6.0,1.5,Bank Transfer,31.736666666666668,23,Female
U02311,3,117.68,39.22666666666667,Data Science,Intermediate,3.426666666666667,2,1.0,4.0,1.5,PayPal,39.22666666666667,23,Female
U02316,2,415.61,207.805,Artificial Intelligence,Intermediate,2.685,2,1.0,2.0,1.0,Bank Transfer,207.805,31,Female
U02320,3,212.39,70.79666666666667,Digital Marketing,Advanced,2.73,3,1.0,5.0,1.0,Credit Card,70.79666666666667,17,Male
U02324,3,326.02,108.67333333333333,Business,Intermediate,2.7733333333333334,3,1.0,4.0,1.0,PayPal,108.67333333333333,34,Female
U02326,2,580.49,290.245,Artificial Intelligence,Beginner,3.615,1,1.0,0.5,2.0,Bank Transfer,290.245,32,Male
U02328,3,415.51,138.50333333333333,Artificial Intelligence,Intermediate,3.276666666666667,3,1.5,4.0,1.0,PayPal,138.50333333333333,22,Female
U02333,3,415.51,138.50333333333333,Artificial Intelligence,Advanced,3.2099999999999995,3,1.0,1.5,1.0,Bank Transfer,138.50333333333333,32,Female
U02342,2,89.59,44.795,Artificial Intelligence,Advanced,2.245,2,1.0,3.0,1.0,Bank Transfer,44.795,21,Male
U02343,4,559.88,139.97,Machine Learning,Advanced,2.35,3,1.3333333333333333,3.0,1.3333333333333333,Bank Transfer,139.97,29,Male
U02352,3,299.57,99.85666666666667,Data Science,Intermediate,3.6199999999999997,2,1.0,1.0,1.5,PayPal,99.85666666666667,30,Female
U02358,4,1066.84,266.71,Artificial Intelligence,Advanced,3.205,4,1.0,1.3333333333333333,1.0,Bank Transfer,266.71,22,Male
U02359,2,0.0,0.0,Data Science,Beginner,2.58,2,2.0,0.5,1.0,Credit Card,0.0,32,Female
U02368,4,451.37,112.8425,Data Science,Advanced,3.2525,4,1.3333333333333333,8.0,1.0,PayPal,112.8425,31,Male
U02372,3,0.0,0.0,Cybersecurity,Intermediate,4.4,3,1.0,1.0,1.0,PayPal,0.0,35,Male
U02374,3,0.78,0.26,Machine Learning,Advanced,4.3566666666666665,2,1.5,5.0,1.5,Credit Card,0.26,22,Male
U02379,2,0.0,0.0,Business,Advanced,3.065,2,1.0,4.0,1.0,Credit Card,0.0,20,Male
U02380,3,720.28,240.09333333333333,Business,Intermediate,2.453333333333333,3,1.0,1.0,1.0,PayPal,240.09333333333333,24,Female
U02384,3,119.04,39.68,Artificial Intelligence,Beginner,2.5066666666666664,3,1.0,0.3333333333333333,1.0,Bank Transfer,39.68,22,Male
U02386,4,299.57,74.8925,Data Science,Beginner,4.2075,4,1.0,0.25,1.0,Credit Card,74.8925,35,Male
U02395,3,0.0,0.0,Cybersecurity,Beginner,4.3500000000000005,3,1.0,0.3333333333333333,1.0,PayPal,0.0,32,Female
U02414,3,472.28,157.42666666666665,Programming,Beginner,4.2299999999999995,2,1.0,0.3333333333333333,1.5,PayPal,157.42666666666665,21,Male
U02425,2,0.0,0.0,Artificial Intelligence,Beginner,4.075,2,1.0,0.0,1.0,Bank Transfer,0.0,24,Female
U02429,3,0.0,0.0,Programming,Beginner,2.0233333333333334,2,1.0,0.3333333333333333,1.5,Credit Card,0.0,30,Female
U02436,3,445.67,148.55666666666667,Data Science,Beginner,2.4666666666666663,3,1.0,0.6666666666666666,1.0,Bank Transfer,148.55666666666667,16,Male
U02466,4,365.96000000000004,91.49000000000001,Artificial Intelligence,Intermediate,3.285,4,1.0,5.0,1.0,PayPal,91.49000000000001,23,Male
U02468,3,0.0,0.0,Data Science,Intermediate,4.346666666666667,3,1.0,1.0,1.0,Bank Transfer,0.0,29,Female
U02478,2,490.9,245.45,Artificial Intelligence,Beginner,4.24,2,1.0,0.5,1.0,PayPal,245.45,30,Male
U02479,4,285.05,71.2625,Business,Beginner,2.9475000000000002,4,1.0,0.25,1.0,Credit Card,71.2625,19,Female
U02484,4,285.05,71.2625,Business,Beginner,2.045,4,1.0,1.0,1.0,PayPal,71.2625,25,Female
U02503,2,0.0,0.0,Cybersecurity,Advanced,2.725,2,1.0,3.0,1.0,Credit Card,0.0,16,Female
U02504,4,326.02,81.505,Business,Advanced,3.0225,3,1.0,7.0,1.3333333333333333,PayPal,81.505,34,Female
U02509,3,0.78,0.26,Business,Advanced,3.1633333333333336,3,1.0,5.0,1.0,Bank Transfer,0.26,24,Male
U02521,4,89.59,22.3975,Artificial Intelligence,Intermediate,4.135,4,1.3333333333333333,2.0,1.0,Credit Card,22.3975,25,Male
U02526,2,461.65000000000003,230.82500000000002,Finance,Intermediate,3.795,2,1.0,2.0,1.0,Bank Transfer,230.82500000000002,30,Female
U02529,3,299.57,99.85666666666667,Data Science,Beginner,3.9500000000000006,3,1.0,0.6666666666666666,1.0,Credit Card,99.85666666666667,17,Female
U02531,4,0.0,0.0,Machine Learning,Intermediate,3.4800000000000004,3,1.0,5.0,1.3333333333333333,PayPal,0.0,22,Female
U02534,2,0.0,0.0,Design,Advanced,3.59,2,1.0,1.0,1.0,Bank Transfer,0.0,25,Female
U02558,4,0.78,0.195,Cybersecurity,Intermediate,3.6725000000000003,4,1.3333333333333333,2.0,1.0,PayPal,0.195,23,Female
U02562,4,326.02,81.505,Business,Beginner,3.09,4,1.0,0.6666666666666666,1.0,Bank Transfer,81.505,18,Male
U02600,3,623.0799999999999,207.6933333333333,Cybersecurity,Advanced,2.11,3,1.0,6.0,1.0,Credit Card,207.6933333333333,17,Male
U02601,4,0.0,0.0,Artificial Intelligence,Beginner,2.9675000000000002,4,1.3333333333333333,0.5,1.0,Credit Card,0.0,19,Female
U02613,2,177.34,88.67,Design,Advanced,3.25,2,1.0,4.0,1.0,Credit Card,88.67,23,Female
U02615,2,0.0,0.0,Marketing,Beginner,3.715,2,1.0,0.5,1.0,PayPal,0.0,33,Male
U02617,4,490.9,122.725,Artificial Intelligence,Intermediate,3.515,4,1.0,2.0,1.0,PayPal,122.725,23,Female
U02618,3,0.0,0.0,Web Development,Beginner,3.5566666666666666,2,1.0,0.6666666666666666,1.5,Bank Transfer,0.0,23,Male
U02624,3,490.9,163.63333333333333,Artificial Intelligence,Intermediate,3.526666666666667,3,1.5,1.0,1.0,PayPal,163.63333333333333,16,Female
U02625,2,0.0,0.0,Digital Marketing,Advanced,3.71,2,1.0,1.0,1.0,Bank Transfer,0.0,22,Female
U02626,3,212.39,70.79666666666667,Cybersecurity,Advanced,3.5666666666666664,3,1.0,2.0,1.0,Bank Transfer,70.79666666666667,21,Female
U02637,2,0.78,0.39,Data Science,Advanced,3.455,2,1.0,3.0,1.0,Credit Card,0.39,28,Male
U02640,3,654.01,218.00333333333333,Business,Advanced,2.2899999999999996,3,1.0,1.5,1.0,Bank Transfer,218.00333333333333,34,Female
U02644,4,234.66,58.665,Digital Marketing,Advanced,3.0725000000000002,3,1.0,3.0,1.3333333333333333,PayPal,58.665,23,Male
U02646,2,736.02,368.01,Artificial Intelligence,Advanced,2.42,2,1.0,1.0,1.0,Bank Transfer,368.01,26,Male
U02658,3,285.05,95.01666666666667,Business,Beginner,2.0233333333333334,3,1.0,0.3333333333333333,1.0,PayPal,95.01666666666667,30,Male
U02668,3,57.32,19.106666666666666,Design,Advanced,3.8733333333333335,3,1.0,5.0,1.0,Credit Card,19.106666666666666,26,Male
U02675,4,346.71,86.6775,Programming,Beginner,1.5175,3,1.0,1.0,1.3333333333333333,Bank Transfer,86.6775,34,Female
U02677,3,490.9,163.63333333333333,Artificial Intelligence,Advanced,3.073333333333333,3,1.0,2.0,1.0,PayPal,163.63333333333333,33,Male
U02686,4,814.89,203.7225,Programming,Beginner,3.95,3,1.0,0.25,1.3333333333333333,Credit Card,203.7225,19,Female
U02690,4,394.26,98.565,Cybersecurity,Beginner,2.2875,2,2.0,0.6666666666666666,2.0,Credit Card,98.565,24,Male
U02692,3,117.68,39.22666666666667,Data Science,Advanced,3.5400000000000005,2,1.5,5.0,1.5,Bank Transfer,39.22666666666667,23,Male
U02697,4,437.08,109.27,Artificial Intelligence,Advanced,3.1475,4,1.0,7.0,1.0,Credit Card,109.27,22,Female
U02701,4,425.44,106.36,Artificial Intelligence,Advanced,2.95,4,1.0,2.5,1.0,Bank Transfer,106.36,23,Female
U02726,4,0.0,0.0,Marketing,Advanced,3.1825,3,1.3333333333333333,2.5,1.3333333333333333,PayPal,0.0,25,Female
U02741,1,0.0,0.0,Programming,Beginner,2.88,1,1.0,0.0,1.0,PayPal,0.0,18,Male
U02742,2,285.05,142.525,Business,Beginner,2.1950000000000003,2,1.0,0.5,1.0,Bank Transfer,142.525,25,Female
U02746,3,117.68,39.22666666666667,Data Science,Advanced,2.9266666666666663,2,1.0,5.0,1.5,PayPal,39.22666666666667,28,Male
U02747,3,53.86,17.953333333333333,Cybersecurity,Beginner,2.8333333333333335,3,1.0,0.6666666666666666,1.0,Bank Transfer,17.953333333333333,30,Male
U02749,2,0.0,0.0,Business,Advanced,3.915,2,1.0,1.0,1.0,Bank Transfer,0.0,30,Male
U02758,2,0.0,0.0,Data Science,Intermediate,3.31,1,1.0,2.0,2.0,Credit Card,0.0,25,Female
U02759,2,0.0,0.0,Programming,Beginner,3.6500000000000004,2,1.0,0.5,1.0,Credit Card,0.0,20,Female
U02760,3,374.64000000000004,124.88000000000001,Artificial Intelligence,Intermediate,2.7466666666666666,3,1.5,1.0,1.0,Bank Transfer,124.88000000000001,31,Male
U02761,4,394.26,98.565,Cybersecurity,Beginner,3.5625,3,1.3333333333333333,0.6666666666666666,1.3333333333333333,Bank Transfer,98.565,31,Female
U02762,2,314.26,157.13,Design,Advanced,2.0100000000000002,2,1.0,4.0,1.0,Bank Transfer,157.13,21,Female
U02763,3,574.12,191.37333333333333,Artificial Intelligence,Intermediate,2.873333333333333,3,3.0,1.0,1.0,Credit Card,191.37333333333333,28,Male
U02769,3,753.2,251.0666666666667,Artificial Intelligence,Intermediate,2.33,1,1.5,1.0,3.0,Bank Transfer,251.0666666666667,19,Male
U02778,3,0.0,0.0,Cybersecurity,Beginner,3.6300000000000003,3,1.5,0.6666666666666666,1.0,Bank Transfer,0.0,29,Male
U02779,3,809.77,269.92333333333335,Artificial Intelligence,Intermediate,3.046666666666667,3,1.0,1.0,1.0,Bank Transfer,269.92333333333335,19,Female
U02780,2,0.0,0.0,Business,Advanced,3.83,2,1.0,1.0,1.0,Credit Card,0.0,26,Female
U02781,3,700.31,233.43666666666664,Business,Advanced,2.9,3,1.0,5.0,1.0,PayPal,233.43666666666664,24,Female
U02789,4,0.0,0.0,Design,Advanced,1.8675,4,1.0,1.3333333333333333,1.0,Credit Card,0.0,21,Male
U02801,3,0.78,0.26,Data Science,Advanced,3.016666666666667,3,1.5,1.5,1.0,PayPal,0.26,15,Female
U02803,2,0.0,0.0,Design,Advanced,3.56,2,1.0,4.0,1.0,Bank Transfer,0.0,26,Male
U02807,4,559.0999999999999,139.77499999999998,Digital Marketing,Advanced,3.495,3,1.3333333333333333,2.5,1.3333333333333333,Bank Transfer,139.77499999999998,18,Female
U02808,2,0.0,0.0,Marketing,Advanced,4.45,1,1.0,3.0,2.0,PayPal,0.0,35,Male
U02815,4,389.73,97.4325,Digital Marketing,Advanced,2.81,3,1.0,8.0,1.3333333333333333,Bank Transfer,97.4325,15,Female
U02819,2,0.0,0.0,Machine Learning,Advanced,3.7,2,1.0,3.0,1.0,Bank Transfer,0.0,20,Female
U02839,4,0.0,0.0,Cybersecurity,Advanced,2.4275,4,1.3333333333333333,2.5,1.0,Bank Transfer,0.0,18,Female
U02858,4,0.0,0.0,Cybersecurity,Beginner,1.9925,4,1.3333333333333333,0.25,1.0,PayPal,0.0,16,Female
U02859,2,654.01,327.005,Business,Beginner,2.1,2,1.0,0.5,1.0,Credit Card,327.005,26,Female
U02862,2,0.0,0.0,Marketing,Advanced,2.9299999999999997,2,1.0,1.0,1.0,Bank Transfer,0.0,27,Male
U02866,2,326.02,163.01,Business,Intermediate,3.145,2,1.0,2.0,1.0,PayPal,163.01,20,Male
U02868,2,0.0,0.0,Cybersecurity,Intermediate,1.8199999999999998,2,1.0,2.0,1.0,PayPal,0.0,25,Male
U02872,2,342.61,171.305,Business,Advanced,3.995,2,1.0,3.0,1.0,PayPal,171.305,21,Female
U02873,3,53.86,17.953333333333333,Business,Advanced,2.64,3,1.5,1.5,1.0,PayPal,17.953333333333333,33,Female
U02881,4,276.37,69.0925,Design,Beginner,3.5225,3,1.0,1.0,1.3333333333333333,Bank Transfer,69.0925,27,Male
U02884,3,0.78,0.26,Data Science,Intermediate,4.05,3,1.5,4.0,1.0,Bank Transfer,0.26,31,Female
U02885,3,342.61,114.20333333333333,Data Science,Beginner,4.333333333333333,3,1.0,0.3333333333333333,1.0,Bank Transfer,114.20333333333333,22,Male
U02886,3,89.59,29.863333333333333,Artificial Intelligence,Advanced,3.5033333333333334,3,1.0,1.5,1.0,Bank Transfer,29.863333333333333,35,Male
U02887,4,476.90999999999997,119.22749999999999,Cybersecurity,Beginner,3.5125,4,1.3333333333333333,1.0,1.0,PayPal,119.22749999999999,30,Male
U02890,2,0.0,0.0,Cybersecurity,Intermediate,4.295,2,1.0,2.0,1.0,Bank Transfer,0.0,18,Male
U02891,3,702.3,234.1,Data Science,Beginner,2.7566666666666664,2,1.0,0.6666666666666666,1.5,Bank Transfer,234.1,27,Female
U02898,4,619.76,154.94,Design,Advanced,3.975,3,1.3333333333333333,7.0,1.3333333333333333,Credit Card,154.94,22,Female
U02906,3,591.3199999999999,197.10666666666665,Finance,Beginner,3.8766666666666665,2,1.0,0.3333333333333333,1.5,Credit Card,197.10666666666665,24,Male
U02923,3,818.89,272.9633333333333,Project Management,Beginner,3.17,2,1.5,0.3333333333333333,1.5,PayPal,272.9633333333333,27,Male
U02925,4,513.3,128.325,Cybersecurity,Intermediate,3.0375,4,1.0,5.0,1.0,PayPal,128.325,18,Female
U02935,2,700.56,350.28,Artificial Intelligence,Beginner,2.535,2,2.0,0.5,1.0,Credit Card,350.28,25,Female
U02940,3,346.71,115.57,Digital Marketing,Beginner,2.266666666666667,3,1.0,0.6666666666666666,1.0,PayPal,115.57,18,Female
U02942,3,415.51,138.50333333333333,Artificial Intelligence,Advanced,3.143333333333333,3,1.0,1.5,1.0,PayPal,138.50333333333333,18,Male
U02949,2,787.49,393.745,Business,Advanced,3.6900000000000004,2,1.0,1.0,1.0,Bank Transfer,393.745,17,Female
U02950,4,342.61,85.6525,Design,Advanced,3.4924999999999997,3,1.0,2.5,1.3333333333333333,Credit Card,85.6525,35,Male
U02952,2,0.0,0.0,Artificial Intelligence,Beginner,4.075,2,1.0,0.0,1.0,PayPal,0.0,32,Male
U02966,4,0.0,0.0,Business,Advanced,3.52,4,1.3333333333333333,1.3333333333333333,1.0,Bank Transfer,0.0,26,Female
U02972,2,580.49,290.245,Artificial Intelligence,Beginner,3.615,1,1.0,0.5,2.0,Bank Transfer,290.245,35,Male
U02978,4,248.1,62.025,Artificial Intelligence,Beginner,2.2675,4,1.0,0.5,1.0,Bank Transfer,62.025,18,Female
U02986,2,590.71,295.355,Artificial Intelligence,Beginner,3.02,2,1.0,0.5,1.0,Bank Transfer,295.355,16,Male
U02990,2,472.28,236.14,Finance,Advanced,3.165,2,1.0,1.0,1.0,PayPal,236.14,22,Male
U00038,1,0.0,0.0,Cybersecurity,Intermediate,3.93,1,1.0,1.0,1.0,Bank Transfer,0.0,35,Male
U00047,1,0.0,0.0,Data Science,Intermediate,3.6,1,1.0,1.0,1.0,PayPal,0.0,34,Male
U00069,2,0.0,0.0,Design,Advanced,3.67,2,1.0,3.0,1.0,Credit Card,0.0,27,Female
U00070,2,0.0,0.0,Digital Marketing,Intermediate,4.6899999999999995,2,1.0,2.0,1.0,Bank Transfer,0.0,25,Female
U00072,1,326.02,326.02,Business,Intermediate,2.69,1,1.0,1.0,1.0,Credit Card,326.02,17,Female
U00082,1,0.0,0.0,Project Management,Beginner,4.68,1,1.0,0.0,1.0,Bank Transfer,0.0,31,Male
U00115,1,0.0,0.0,Machine Learning,Intermediate,1.73,1,1.0,1.0,1.0,Bank Transfer,0.0,32,Female
U00122,2,0.0,0.0,Digital Marketing,Beginner,2.895,2,1.0,0.5,1.0,Credit Card,0.0,21,Female
U00154,1,248.1,248.1,Artificial Intelligence,Beginner,1.2,1,1.0,0.0,1.0,Credit Card,248.1,29,Male
U00162,1,0.0,0.0,Finance,Advanced,1.59,1,1.0,2.0,1.0,Credit Card,0.0,26,Male
U00186,2,326.02,163.01,Business,Intermediate,3.0700000000000003,2,1.0,2.0,1.0,PayPal,163.01,28,Female
U00204,1,0.0,0.0,Finance,Advanced,1.59,1,1.0,2.0,1.0,Credit Card,0.0,28,Female
U00209,1,0.0,0.0,Business,Advanced,3.15,1,1.0,2.0,1.0,Credit Card,0.0,26,Male
U00221,1,0.0,0.0,Design,Advanced,4.45,1,1.0,2.0,1.0,Bank Transfer,0.0,27,Male
U00240,2,0.0,0.0,Business,Advanced,3.33,2,1.0,3.0,1.0,Bank Transfer,0.0,34,Female
U00241,2,0.0,0.0,Cybersecurity,Beginner,4.2700000000000005,2,1.0,0.5,1.0,Bank Transfer,0.0,23,Female
U00247,1,0.0,0.0,Marketing,Advanced,2.01,1,1.0,2.0,1.0,Bank Transfer,0.0,30,Female
U00259,1,342.61,342.61,Project Management,Intermediate,4.84,1,1.0,1.0,1.0,PayPal,342.61,35,Male
U00269,1,0.0,0.0,Cybersecurity,Intermediate,3.93,1,1.0,1.0,1.0,Bank Transfer,0.0,22,Female
U00278,1,0.0,0.0,Programming,Beginner,3.85,1,1.0,0.0,1.0,PayPal,0.0,27,Male
U00283,2,0.0,0.0,Digital Marketing,Beginner,2.8600000000000003,2,1.0,0.0,1.0,Bank Transfer,0.0,28,Male
U00284,1,342.61,342.61,Project Management,Intermediate,4.84,1,1.0,1.0,1.0,PayPal,342.61,30,Male
U00285,1,57.32,57.32,Web Development,Advanced,4.74,1,1.0,2.0,1.0,PayPal,57.32,29,Female
