TotalCourses,TotalSpent,AverageSpending,PreferredCategory,PreferredLevel,AverageCourseRating,DiversityScore,EnrollmentFrequency,LearningDepthIndex,AverageCoursesPerCategory,PreferredPaymentMethod,AverageCoursePrice,Age,Gender,UserID,Cluster
2,0.0,0.0,Cybersecurity,Advanced,2.055,2,1.0,3.0,1.0,Credit Card,0.0,26,Male,U00871,1
3,389.16,129.72,Artificial Intelligence,Intermediate,3.51,3,1.0,1.0,1.0,Bank Transfer,129.72,18,Female,U00879,1
3,472.28,157.42666666666665,Design,Beginner,3.83,3,1.0,0.6666666666666666,1.0,Credit Card,157.42666666666665,27,Female,U00883,1
4,491.68,122.92,Machine Learning,Advanced,3.525,3,1.0,1.3333333333333333,1.3333333333333333,Bank Transfer,122.92,15,Male,U00888,1
4,0.0,0.0,Cybersecurity,Intermediate,4.0375,4,1.0,4.0,1.0,Bank Transfer,0.0,35,Male,U00892,1
3,511.94,170.64666666666668,Cybersecurity,Intermediate,2.86,3,1.0,4.0,1.0,Credit Card,170.64666666666668,28,Female,U00894,1
4,548.22,137.055,Marketing,Advanced,4.0225,3,1.3333333333333333,3.0,1.3333333333333333,Credit Card,137.055,15,Male,U00895,1
4,118.46,29.615,Cybersecurity,Advanced,3.3525,4,1.0,3.0,1.0,Credit Card,29.615,29,Female,U00896,1
2,248.1,124.05,Artificial Intelligence,Beginner,1.7000000000000002,2,1.0,0.0,1.0,PayPal,124.05,29,Male,U00902,1
3,367.14,122.38,Artificial Intelligence,Beginner,2.0500000000000003,3,1.0,0.3333333333333333,1.0,Bank Transfer,122.38,20,Female,U00910,1
3,511.94,170.64666666666668,Cybersecurity,Advanced,1.6833333333333331,3,1.0,1.5,1.0,Bank Transfer,170.64666666666668,29,Female,U00923,1
2,0.0,0.0,Business,Advanced,3.065,2,1.0,4.0,1.0,Credit Card,0.0,26,Male,U00927,1
4,444.48,111.12,Data Science,Advanced,3.1875,3,1.0,6.0,1.3333333333333333,PayPal,111.12,25,Female,U00929,1
3,534.55,178.1833333333333,Artificial Intelligence,Intermediate,3.3233333333333337,3,1.0,3.0,1.0,PayPal,178.1833333333333,34,Male,U00930,1
3,0.0,0.0,Finance,Intermediate,4.223333333333333,3,1.5,1.0,1.0,Credit Card,0.0,34,Male,U00948,1
4,0.0,0.0,Machine Learning,Beginner,3.165,3,1.0,1.0,1.3333333333333333,PayPal,0.0,16,Male,U00949,1
3,89.59,29.863333333333333,Artificial Intelligence,Intermediate,2.646666666666667,3,3.0,4.0,1.0,Credit Card,29.863333333333333,31,Male,U00953,0
3,0.0,0.0,Finance,Advanced,3.3800000000000003,2,1.0,5.0,1.5,Bank Transfer,0.0,35,Female,U00955,1
3,212.39,70.79666666666667,Web Development,Advanced,2.6733333333333333,2,1.0,2.0,1.5,PayPal,70.79666666666667,22,Male,U00957,1
2,0.0,0.0,Digital Marketing,Beginner,4.550000000000001,1,1.0,0.5,2.0,Credit Card,0.0,28,Female,U00958,1
3,490.9,163.63333333333333,Artificial Intelligence,Advanced,4.12,3,1.0,1.5,1.0,Credit Card,163.63333333333333,19,Female,U00971,1
4,591.3199999999999,147.82999999999998,Artificial Intelligence,Beginner,3.6125,4,1.0,0.25,1.0,Credit Card,147.82999999999998,27,Female,U00972,1
3,0.0,0.0,Cybersecurity,Beginner,4.1433333333333335,3,1.0,0.6666666666666666,1.0,PayPal,0.0,16,Female,U00979,1
4,952.31,238.0775,Business,Advanced,2.8225,4,1.0,3.0,1.0,Bank Transfer,238.0775,22,Female,U00992,1
2,327.99,163.995,Data Science,Beginner,2.555,2,1.0,0.5,1.0,Credit Card,163.995,18,Male,U00998,1
3,299.57,99.85666666666668,Business,Advanced,2.803333333333333,3,1.0,2.0,1.0,Bank Transfer,99.85666666666668,22,Male,U01013,1
3,0.0,0.0,Artificial Intelligence,Advanced,3.366666666666667,3,1.0,2.0,1.0,PayPal,0.0,17,Male,U01014,1
2,0.0,0.0,Cybersecurity,Beginner,4.22,2,1.0,0.5,1.0,Credit Card,0.0,18,Male,U01023,1
3,487.92,162.64,Digital Marketing,Advanced,4.246666666666667,2,1.0,1.5,1.5,Bank Transfer,162.64,17,Female,U01024,1
2,0.0,0.0,Programming,Beginner,2.3,2,1.0,0.0,1.0,Bank Transfer,0.0,32,Male,U01027,1
2,327.99,163.995,Programming,Beginner,2.195,2,1.0,0.0,1.0,Bank Transfer,163.995,23,Female,U01028,1
3,772.97,257.6566666666667,Business,Advanced,2.47,2,1.5,2.0,1.5,Bank Transfer,257.6566666666667,33,Male,U01035,1
4,57.32,14.33,Web Development,Advanced,2.515,3,1.3333333333333333,3.0,1.3333333333333333,Credit Card,14.33,19,Female,U01043,1
2,0.0,0.0,Data Science,Beginner,3.24,2,1.0,0.5,1.0,Bank Transfer,0.0,32,Female,U01045,1
2,0.0,0.0,Design,Advanced,2.21,2,1.0,4.0,1.0,Bank Transfer,0.0,20,Female,U01054,1
2,0.78,0.39,Cybersecurity,Advanced,3.91,2,1.0,3.0,1.0,Bank Transfer,0.39,15,Male,U01056,1
2,606.65,303.325,Cybersecurity,Advanced,2.25,2,1.0,3.0,1.0,Credit Card,303.325,34,Female,U01058,1
4,327.99,81.9975,Business,Advanced,2.6575,4,1.0,1.3333333333333333,1.0,Credit Card,81.9975,15,Male,U01065,1
2,497.44,248.72,Business,Advanced,2.555,2,1.0,1.0,1.0,Credit Card,248.72,19,Female,U01071,1
2,748.65,374.325,Design,Advanced,3.73,2,1.0,1.0,1.0,Bank Transfer,374.325,23,Male,U01073,1
2,490.9,245.45,Artificial Intelligence,Beginner,3.935,2,1.0,0.0,1.0,Credit Card,245.45,17,Male,U01075,1
2,119.04,59.52,Finance,Intermediate,2.59,2,1.0,2.0,1.0,Bank Transfer,59.52,26,Female,U01085,1
2,451.58,225.79,Cybersecurity,Advanced,3.045,2,1.0,3.0,1.0,Bank Transfer,225.79,21,Male,U01088,1
4,1181.75,295.4375,Business,Advanced,2.6825,3,1.3333333333333333,2.5,1.3333333333333333,Credit Card,295.4375,17,Female,U01098,1
3,0.0,0.0,Cybersecurity,Advanced,2.606666666666667,3,1.0,2.0,1.0,PayPal,0.0,24,Female,U01100,1
2,276.37,138.185,Cybersecurity,Advanced,3.83,2,1.0,1.0,1.0,Bank Transfer,138.185,23,Female,U01102,1
4,394.26,98.565,Business,Advanced,2.905,4,1.0,7.0,1.0,Bank Transfer,98.565,22,Male,U01103,1
4,276.37,69.0925,Artificial Intelligence,Beginner,2.48,4,1.0,1.0,1.0,PayPal,69.0925,16,Male,U01108,1
2,212.39,106.195,Digital Marketing,Advanced,3.795,1,1.0,1.0,2.0,PayPal,106.195,29,Female,U01122,1
3,342.61,114.20333333333332,Design,Advanced,3.01,3,1.0,5.0,1.0,PayPal,114.20333333333332,30,Female,U01124,1
3,119.04,39.68,Design,Intermediate,3.9766666666666666,3,1.0,4.0,1.0,Bank Transfer,39.68,28,Female,U01127,1
3,0.78,0.26,Design,Advanced,2.536666666666666,3,1.0,2.0,1.0,Bank Transfer,0.26,25,Male,U01131,1
4,425.44,106.36,Artificial Intelligence,Beginner,2.615,3,1.0,1.0,1.3333333333333333,Bank Transfer,106.36,27,Female,U01132,1
3,0.0,0.0,Cybersecurity,Advanced,3.083333333333333,3,1.5,1.5,1.0,PayPal,0.0,19,Female,U01134,1
2,487.92,243.96,Business,Advanced,2.385,2,1.0,1.0,1.0,Bank Transfer,243.96,28,Female,U01137,1
4,1263.87,315.9675,Business,Beginner,3.72,3,1.3333333333333333,1.0,1.3333333333333333,Bank Transfer,315.9675,26,Female,U01149,1
2,0.0,0.0,Digital Marketing,Advanced,3.125,2,1.0,1.0,1.0,Bank Transfer,0.0,24,Male,U01154,1
4,212.39,53.0975,Cybersecurity,Advanced,2.525,4,1.3333333333333333,6.0,1.0,Credit Card,53.0975,32,Female,U01155,1
4,487.92,121.98,Business,Advanced,3.355,4,1.3333333333333333,6.0,1.0,Credit Card,121.98,31,Female,U01157,1
4,266.25,66.5625,Digital Marketing,Advanced,2.885,4,1.3333333333333333,1.3333333333333333,1.0,Credit Card,66.5625,15,Female,U01160,1
2,346.71,173.355,Data Science,Advanced,2.415,2,1.0,3.0,1.0,Credit Card,173.355,24,Male,U01165,1
3,301.98,100.66,Artificial Intelligence,Intermediate,3.516666666666666,3,1.0,4.0,1.0,Bank Transfer,100.66,30,Male,U01172,1
3,346.71,115.57,Business,Advanced,2.6733333333333333,3,1.0,6.0,1.0,Credit Card,115.57,26,Female,U01173,1
3,0.0,0.0,Artificial Intelligence,Beginner,3.823333333333333,3,1.0,0.6666666666666666,1.0,PayPal,0.0,20,Male,U01176,1
3,383.34,127.78,Business,Advanced,3.19,3,1.0,1.5,1.0,Bank Transfer,127.78,25,Female,U01182,1
2,0.0,0.0,Finance,Advanced,2.455,2,1.0,1.0,1.0,Bank Transfer,0.0,21,Female,U01183,1
3,0.0,0.0,Machine Learning,Advanced,1.85,2,1.5,5.0,1.5,PayPal,0.0,17,Female,U01204,1
3,415.51,138.50333333333333,Cybersecurity,Advanced,3.4766666666666666,2,1.0,1.5,1.5,Credit Card,138.50333333333333,19,Female,U01222,1
4,432.15,108.0375,Cybersecurity,Advanced,1.5775,3,1.0,2.5,1.3333333333333333,Bank Transfer,108.0375,28,Male,U01228,1
3,37.89,12.63,Cybersecurity,Advanced,3.6566666666666663,3,1.5,1.5,1.0,PayPal,12.63,23,Female,U01230,1
4,178.12,44.53,Business,Advanced,3.235,4,1.0,8.0,1.0,PayPal,44.53,29,Female,U01255,1
4,837.6099999999999,209.4025,Artificial Intelligence,Beginner,2.335,4,1.0,1.0,1.0,PayPal,209.4025,25,Male,U01258,1
4,577.51,144.3775,Artificial Intelligence,Intermediate,3.2975000000000003,4,1.0,2.0,1.0,Bank Transfer,144.3775,29,Female,U01262,1
2,0.0,0.0,Cybersecurity,Advanced,2.525,2,1.0,4.0,1.0,Bank Transfer,0.0,23,Male,U01265,1
3,299.57,99.85666666666668,Data Science,Advanced,2.786666666666666,3,1.0,2.0,1.0,PayPal,99.85666666666668,29,Female,U01279,1
3,0.0,0.0,Design,Beginner,3.64,3,1.5,0.3333333333333333,1.0,Credit Card,0.0,26,Male,U01282,1
4,0.78,0.195,Machine Learning,Advanced,2.8875,2,1.3333333333333333,2.5,2.0,Bank Transfer,0.195,35,Female,U01285,1
2,177.34,88.67,Cybersecurity,Advanced,3.91,2,2.0,3.0,1.0,Bank Transfer,88.67,18,Male,U01288,1
1,0.0,0.0,Web Development,Advanced,2.67,1,1.0,2.0,1.0,Credit Card,0.0,34,Female,U01291,1
4,395.41,98.8525,Data Science,Intermediate,3.4475,4,1.0,5.0,1.0,Bank Transfer,98.8525,34,Female,U01295,1
2,117.68,58.84,Cybersecurity,Advanced,3.25,2,1.0,3.0,1.0,Bank Transfer,58.84,23,Female,U01303,1
2,0.0,0.0,Digital Marketing,Beginner,2.995,2,1.0,0.0,1.0,Bank Transfer,0.0,33,Female,U01304,1
3,0.0,0.0,Finance,Advanced,2.76,3,1.5,2.0,1.0,Bank Transfer,0.0,22,Female,U01305,1
2,0.0,0.0,Data Science,Advanced,2.83,2,1.0,1.0,1.0,Bank Transfer,0.0,35,Male,U01309,1
3,0.0,0.0,Design,Intermediate,3.606666666666667,3,1.0,4.0,1.0,Credit Card,0.0,21,Female,U01310,1
3,248.1,82.7,Artificial Intelligence,Intermediate,3.5500000000000003,3,1.0,1.0,1.0,Bank Transfer,82.7,31,Male,U01313,1
2,299.57,149.785,Data Science,Beginner,3.925,2,1.0,0.5,1.0,Credit Card,149.785,26,Female,U01314,1
4,285.05,71.2625,Business,Beginner,2.83,4,1.0,1.0,1.0,Bank Transfer,71.2625,20,Male,U01320,1
2,177.34,88.67,Design,Advanced,3.25,2,1.0,4.0,1.0,Credit Card,88.67,18,Female,U01325,1
2,0.78,0.39,Digital Marketing,Advanced,4.275,2,1.0,3.0,1.0,Credit Card,0.39,15,Female,U01326,1
3,0.0,0.0,Cybersecurity,Advanced,2.353333333333333,3,1.0,6.0,1.0,Credit Card,0.0,15,Male,U01338,1
2,415.51,207.755,Artificial Intelligence,Intermediate,2.77,2,1.0,2.0,1.0,Credit Card,207.755,35,Male,U01339,1
2,415.51,207.755,Artificial Intelligence,Beginner,2.195,2,1.0,0.5,1.0,Bank Transfer,207.755,32,Female,U01340,1
3,117.68,39.22666666666667,Data Science,Beginner,2.806666666666666,2,1.5,0.6666666666666666,1.5,Credit Card,39.22666666666667,29,Male,U01341,1
2,0.0,0.0,Business,Advanced,3.5,2,1.0,1.0,1.0,Bank Transfer,0.0,25,Male,U01342,1
2,0.0,0.0,Design,Advanced,4.585,2,2.0,3.0,1.0,PayPal,0.0,15,Male,U01354,1
3,89.59,29.863333333333333,Artificial Intelligence,Intermediate,3.28,3,1.0,1.0,1.0,Credit Card,29.863333333333333,26,Female,U01356,1
3,0.0,0.0,Artificial Intelligence,Beginner,2.92,3,1.0,0.6666666666666666,1.0,PayPal,0.0,26,Male,U01362,1
3,276.37,92.12333333333332,Design,Advanced,2.2433333333333336,3,1.5,2.0,1.0,Credit Card,92.12333333333332,21,Female,U01370,1
4,833.09,208.2725,Artificial Intelligence,Intermediate,2.6125,3,1.0,2.0,1.3333333333333333,Bank Transfer,208.2725,16,Male,U01377,1
3,472.28,157.42666666666665,Design,Advanced,3.4433333333333334,3,1.0,2.0,1.0,Credit Card,157.42666666666665,23,Female,U01384,1
2,0.0,0.0,Business,Advanced,3.255,2,1.0,1.0,1.0,Bank Transfer,0.0,33,Female,U01390,1
3,248.1,82.7,Artificial Intelligence,Beginner,2.4233333333333333,3,1.5,0.6666666666666666,1.0,Bank Transfer,82.7,29,Female,U01392,1
3,394.26,131.42,Cybersecurity,Intermediate,2.813333333333333,3,1.0,3.0,1.0,Bank Transfer,131.42,17,Female,U01396,1
4,383.34,95.835,Artificial Intelligence,Intermediate,3.95,4,1.0,2.0,1.0,Bank Transfer,95.835,19,Female,U01402,1
2,0.0,0.0,Programming,Beginner,3.1,2,1.0,0.0,1.0,Bank Transfer,0.0,18,Male,U01408,1
4,591.3199999999999,147.82999999999998,Finance,Intermediate,3.025,3,1.0,2.0,1.3333333333333333,Credit Card,147.82999999999998,31,Male,U01409,1
3,58.1,19.366666666666667,Finance,Advanced,4.243333333333333,3,1.0,5.0,1.0,Credit Card,19.366666666666667,16,Male,U01412,1
3,1086.14,362.0466666666666,Artificial Intelligence,Intermediate,2.393333333333333,3,1.0,4.0,1.0,Bank Transfer,362.0466666666666,18,Male,U01415,1
3,339.69,113.23,Business,Beginner,2.773333333333333,3,1.0,0.6666666666666666,1.0,Credit Card,113.23,34,Female,U01420,1
2,0.0,0.0,Business,Advanced,2.8,2,1.0,3.0,1.0,Bank Transfer,0.0,34,Female,U01436,1
4,37.89,9.4725,Web Development,Beginner,2.3200000000000003,3,1.0,0.5,1.3333333333333333,Bank Transfer,9.4725,30,Female,U01438,1
3,559.0999999999999,186.36666666666665,Design,Advanced,2.33,3,1.0,6.0,1.0,Credit Card,186.36666666666665,34,Female,U01442,1
2,0.0,0.0,Cybersecurity,Beginner,3.1750000000000003,2,1.0,0.5,1.0,Bank Transfer,0.0,17,Male,U01453,1
2,0.0,0.0,Cybersecurity,Advanced,2.26,2,1.0,3.0,1.0,Bank Transfer,0.0,18,Female,U01454,1
2,394.26,197.13,Cybersecurity,Intermediate,3.04,2,1.0,2.0,1.0,Bank Transfer,197.13,33,Male,U01465,1
2,490.9,245.45,Artificial Intelligence,Beginner,3.375,2,1.0,0.0,1.0,Credit Card,245.45,17,Male,U01482,1
3,0.0,0.0,Digital Marketing,Intermediate,4.6066666666666665,2,1.0,1.0,1.5,Bank Transfer,0.0,17,Female,U01491,1
4,837.6099999999999,209.4025,Artificial Intelligence,Beginner,3.645,4,1.3333333333333333,1.0,1.0,PayPal,209.4025,23,Female,U01492,1
3,0.0,0.0,Cybersecurity,Beginner,4.23,3,1.0,0.3333333333333333,1.0,Bank Transfer,0.0,35,Male,U01505,1
3,353.43,117.81,Business,Beginner,2.736666666666667,3,1.0,0.6666666666666666,1.0,Credit Card,117.81,18,Female,U01507,1
2,0.0,0.0,Design,Advanced,2.8150000000000004,2,1.0,3.0,1.0,Bank Transfer,0.0,16,Male,U01519,1
3,0.0,0.0,Cybersecurity,Advanced,3.616666666666667,3,1.5,1.5,1.0,PayPal,0.0,19,Female,U01529,1
3,111.18,37.06,Design,Beginner,3.9066666666666663,3,1.0,0.6666666666666666,1.0,Bank Transfer,37.06,16,Female,U01533,1
4,944.3,236.075,Artificial Intelligence,Intermediate,3.1025,3,1.0,2.0,1.3333333333333333,PayPal,236.075,20,Male,U01535,1
3,887.79,295.93,Artificial Intelligence,Intermediate,3.623333333333333,3,1.0,1.0,1.0,PayPal,295.93,27,Female,U01537,1
4,684.17,171.0425,Data Science,Advanced,2.02,4,1.0,3.0,1.0,Bank Transfer,171.0425,29,Female,U01541,1
4,0.0,0.0,Cybersecurity,Beginner,3.46,4,1.3333333333333333,0.6666666666666666,1.0,Credit Card,0.0,20,Male,U01554,1
3,415.51,138.50333333333333,Artificial Intelligence,Intermediate,3.07,3,1.5,4.0,1.0,PayPal,138.50333333333333,26,Female,U01568,1
2,0.0,0.0,Cybersecurity,Advanced,1.985,2,1.0,4.0,1.0,Bank Transfer,0.0,19,Male,U01571,1
2,0.0,0.0,Artificial Intelligence,Advanced,3.01,2,1.0,1.0,1.0,Bank Transfer,0.0,32,Female,U01591,1
4,0.0,0.0,Cybersecurity,Beginner,2.295,4,1.3333333333333333,1.0,1.0,PayPal,0.0,33,Male,U01592,1
2,0.0,0.0,Data Science,Beginner,2.39,2,1.0,0.0,1.0,PayPal,0.0,22,Male,U01596,1
4,809.56,202.39,Artificial Intelligence,Advanced,3.265,4,1.3333333333333333,6.0,1.0,Bank Transfer,202.39,34,Female,U01624,1
3,394.26,131.42,Cybersecurity,Intermediate,3.2099999999999995,3,1.5,1.0,1.0,Credit Card,131.42,33,Female,U01625,1
2,394.26,197.13,Cybersecurity,Advanced,1.435,2,1.0,3.0,1.0,Bank Transfer,197.13,18,Female,U01631,1
3,487.92,162.64,Business,Advanced,3.526666666666667,2,1.0,2.0,1.5,Credit Card,162.64,23,Male,U01644,1
3,0.78,0.26,Business,Advanced,3.333333333333333,3,1.0,5.0,1.0,Bank Transfer,0.26,19,Male,U01645,1
4,118.46,29.615,Machine Learning,Advanced,2.4925,3,1.0,3.0,1.3333333333333333,Credit Card,29.615,22,Female,U01648,1
3,540.38,180.1266666666667,Project Management,Beginner,3.1133333333333333,2,1.0,0.6666666666666666,1.5,Credit Card,180.1266666666667,27,Female,U01659,1
2,95.21,47.605,Web Development,Advanced,3.02,1,1.0,4.0,2.0,Bank Transfer,47.605,25,Female,U01660,1
4,0.0,0.0,Data Science,Beginner,3.9575,3,2.0,0.25,1.3333333333333333,Credit Card,0.0,34,Female,U01665,1
2,0.0,0.0,Business,Advanced,2.88,2,1.0,4.0,1.0,Credit Card,0.0,22,Male,U01677,1
2,0.0,0.0,Cybersecurity,Advanced,1.985,2,1.0,4.0,1.0,Credit Card,0.0,26,Female,U01684,1
4,0.0,0.0,Artificial Intelligence,Beginner,4.3075,4,1.3333333333333333,0.0,1.0,PayPal,0.0,27,Male,U01690,1
3,487.92,162.64,Business,Advanced,3.516666666666667,3,1.0,5.0,1.0,Credit Card,162.64,21,Male,U01703,1
3,119.04,39.68,Cybersecurity,Advanced,4.16,3,1.0,1.5,1.0,Credit Card,39.68,32,Male,U01707,1
4,451.58,112.895,Cybersecurity,Advanced,2.7,4,1.0,6.0,1.0,PayPal,112.895,15,Male,U01713,1
4,575.94,143.985,Data Science,Intermediate,3.085,4,1.3333333333333333,2.0,1.0,Bank Transfer,143.985,20,Female,U01733,1
3,445.06,148.35333333333332,Business,Intermediate,2.32,3,1.5,4.0,1.0,PayPal,148.35333333333332,29,Male,U01734,1
4,665.26,166.315,Business,Advanced,3.9625,4,1.3333333333333333,6.0,1.0,PayPal,166.315,22,Male,U01744,1
4,177.34,44.335,Digital Marketing,Intermediate,3.6925,4,1.0,2.0,1.0,PayPal,44.335,19,Female,U01747,1
4,627.6600000000001,156.91500000000002,Business,Beginner,3.435,4,1.0,0.6666666666666666,1.0,Bank Transfer,156.91500000000002,24,Male,U01750,1
4,301.98,75.495,Artificial Intelligence,Advanced,2.8,4,1.3333333333333333,2.5,1.0,Bank Transfer,75.495,34,Female,U01752,1
2,0.0,0.0,Machine Learning,Beginner,1.505,2,1.0,0.5,1.0,Credit Card,0.0,21,Male,U01756,1
3,623.0799999999999,207.6933333333333,Cybersecurity,Advanced,2.9633333333333334,3,1.0,2.0,1.0,PayPal,207.6933333333333,33,Female,U01766,1
4,53.86,13.465,Digital Marketing,Beginner,3.1875,4,1.3333333333333333,0.6666666666666666,1.0,Credit Card,13.465,15,Male,U01769,1
2,0.0,0.0,Cybersecurity,Advanced,4.695,2,1.0,1.0,1.0,Credit Card,0.0,22,Female,U01770,1
3,347.48999999999995,115.82999999999998,Design,Advanced,2.2133333333333334,3,1.0,6.0,1.0,Bank Transfer,115.82999999999998,21,Male,U01771,1
3,57.32,19.106666666666666,Business,Advanced,3.78,3,1.0,5.0,1.0,Credit Card,19.106666666666666,28,Male,U01783,1
3,342.61,114.20333333333332,Programming,Beginner,3.68,3,1.0,0.3333333333333333,1.0,Bank Transfer,114.20333333333332,27,Female,U01803,1
3,684.67,228.22333333333333,Digital Marketing,Advanced,4.183333333333334,2,1.5,1.5,1.5,PayPal,228.22333333333333,15,Male,U01808,1
3,472.28,157.42666666666665,Machine Learning,Advanced,2.8266666666666667,3,1.0,1.5,1.0,PayPal,157.42666666666665,17,Female,U01814,1
2,0.0,0.0,Cybersecurity,Intermediate,3.005,2,1.0,2.0,1.0,PayPal,0.0,27,Male,U01829,1
3,418.61,139.53666666666666,Data Science,Intermediate,3.3633333333333333,2,1.0,1.0,1.5,Bank Transfer,139.53666666666666,29,Female,U01850,1
4,668.63,167.1575,Business,Intermediate,3.1375,3,1.3333333333333333,5.0,1.3333333333333333,Bank Transfer,167.1575,20,Male,U01851,1
4,513.3,128.325,Cybersecurity,Intermediate,2.9425,4,1.0,2.0,1.0,Credit Card,128.325,19,Female,U01852,1
2,53.86,26.93,Design,Advanced,3.46,2,1.0,1.0,1.0,PayPal,26.93,27,Female,U01857,1
3,487.92,162.64,Business,Advanced,3.236666666666667,3,1.0,2.0,1.0,Credit Card,162.64,19,Male,U01860,1
2,95.21,47.605,Web Development,Advanced,3.02,1,1.0,4.0,2.0,Bank Transfer,47.605,28,Female,U01861,1
4,0.0,0.0,Programming,Beginner,1.915,3,1.3333333333333333,1.0,1.3333333333333333,Bank Transfer,0.0,18,Male,U01865,1
3,95.21,31.736666666666668,Web Development,Advanced,3.063333333333334,2,1.0,6.0,1.5,Bank Transfer,31.736666666666668,30,Female,U01882,1
2,0.0,0.0,Programming,Beginner,3.1,2,1.0,0.0,1.0,Bank Transfer,0.0,25,Female,U01899,1
3,37.89,12.63,Machine Learning,Advanced,1.68,3,1.0,5.0,1.0,Credit Card,12.63,25,Male,U01909,1
2,0.0,0.0,Artificial Intelligence,Beginner,3.645,2,1.0,0.0,1.0,Credit Card,0.0,24,Male,U01921,1
2,0.0,0.0,Marketing,Intermediate,3.78,2,1.0,2.0,1.0,Credit Card,0.0,27,Female,U01933,1
4,418.61,104.6525,Data Science,Intermediate,2.975,4,1.0,2.0,1.0,Credit Card,104.6525,35,Male,U01939,1
2,0.0,0.0,Machine Learning,Advanced,1.87,2,1.0,3.0,1.0,Credit Card,0.0,29,Male,U01950,1
3,0.0,0.0,Cybersecurity,Beginner,3.333333333333333,2,1.0,0.3333333333333333,1.5,Credit Card,0.0,19,Female,U01951,1
4,276.37,69.0925,Data Science,Advanced,3.2125,4,1.0,2.5,1.0,Bank Transfer,69.0925,32,Male,U01964,1
4,576.09,144.0225,Artificial Intelligence,Beginner,1.88,4,1.0,1.0,1.0,Bank Transfer,144.0225,25,Female,U01966,1
3,363.91,121.30333333333331,Business,Advanced,1.836666666666667,3,1.5,5.0,1.0,Bank Transfer,121.30333333333331,16,Female,U01991,1
2,346.71,173.355,Project Management,Advanced,2.34,1,1.0,3.0,2.0,Bank Transfer,173.355,18,Male,U01992,1
4,490.9,122.725,Artificial Intelligence,Advanced,3.4,4,1.0,3.0,1.0,PayPal,122.725,31,Male,U02003,1
2,0.0,0.0,Artificial Intelligence,Advanced,4.045,2,1.0,1.0,1.0,Credit Card,0.0,29,Female,U02013,1
3,54.64,18.21333333333333,Cybersecurity,Beginner,3.766666666666667,3,1.0,0.6666666666666666,1.0,Bank Transfer,18.21333333333333,23,Female,U02014,1
3,269.71,89.90333333333332,Web Development,Advanced,3.736666666666667,2,1.0,2.0,1.5,Bank Transfer,89.90333333333332,25,Female,U02019,1
2,119.04,59.52,Finance,Beginner,1.94,2,1.0,0.5,1.0,PayPal,59.52,20,Male,U02031,1
2,0.0,0.0,Project Management,Advanced,3.06,2,1.0,3.0,1.0,Bank Transfer,0.0,17,Male,U02032,1
2,89.59,44.795,Artificial Intelligence,Advanced,2.245,2,1.0,3.0,1.0,Bank Transfer,44.795,26,Male,U02036,1
3,37.89,12.63,Design,Advanced,2.54,3,1.5,2.0,1.0,Credit Card,12.63,34,Male,U02041,1
2,0.0,0.0,Cybersecurity,Beginner,3.89,2,1.0,0.5,1.0,Bank Transfer,0.0,24,Female,U02044,1
3,0.0,0.0,Data Science,Beginner,2.6633333333333336,3,1.5,0.0,1.0,Bank Transfer,0.0,28,Male,U02050,1
2,772.97,386.485,Business,Advanced,2.8,1,1.0,1.0,2.0,Bank Transfer,386.485,21,Male,U02052,1
3,0.0,0.0,Data Science,Advanced,3.2099999999999995,2,1.5,1.5,1.5,Credit Card,0.0,31,Female,U02060,1
2,0.0,0.0,Cybersecurity,Advanced,2.195,2,1.0,4.0,1.0,Credit Card,0.0,20,Male,U02065,1
2,37.89,18.945,Data Science,Advanced,2.45,2,1.0,3.0,1.0,Bank Transfer,18.945,19,Female,U02073,1
3,0.78,0.26,Machine Learning,Intermediate,3.476666666666667,3,1.0,4.0,1.0,PayPal,0.26,21,Female,U02084,1
2,342.61,171.305,Data Science,Intermediate,4.22,2,1.0,2.0,1.0,Bank Transfer,171.305,30,Male,U02086,1
3,37.89,12.63,Cybersecurity,Advanced,1.4466666666666663,3,1.0,1.5,1.0,Credit Card,12.63,27,Male,U02091,1
3,0.0,0.0,Cybersecurity,Intermediate,3.546666666666667,3,1.0,4.0,1.0,Bank Transfer,0.0,20,Female,U02102,1
3,472.28,157.42666666666665,Programming,Beginner,4.076666666666667,2,1.0,0.0,1.5,Bank Transfer,157.42666666666665,33,Male,U02103,1
2,89.59,44.795,Artificial Intelligence,Intermediate,2.295,2,1.0,2.0,1.0,Bank Transfer,44.795,19,Male,U02120,1
2,0.0,0.0,Cybersecurity,Beginner,3.0650000000000004,2,1.0,0.5,1.0,Bank Transfer,0.0,21,Female,U02127,1
2,0.0,0.0,Digital Marketing,Beginner,3.66,2,1.0,0.0,1.0,Bank Transfer,0.0,20,Female,U02129,1
2,276.37,138.185,Design,Advanced,3.41,2,1.0,3.0,1.0,Credit Card,138.185,17,Male,U02141,1
4,212.39,53.0975,Cybersecurity,Advanced,3.1525,4,1.3333333333333333,7.0,1.0,Bank Transfer,53.0975,26,Female,U02142,1
3,155.57,51.85666666666666,Cybersecurity,Advanced,1.9266666666666663,3,1.5,5.0,1.0,Bank Transfer,51.85666666666666,24,Male,U02143,1
3,837.6099999999999,279.2033333333333,Artificial Intelligence,Advanced,3.503333333333334,3,1.0,1.5,1.0,Bank Transfer,279.2033333333333,16,Male,U02154,1
